Time,Consumption,Type
2013-10-16,10.054000812137607,No holiday
2013-10-17,9.551657509413657,No holiday
2013-10-18,9.43917376117598,No holiday
2013-10-19,9.705444505861172,No holiday
2013-10-20,10.252402058856962,No holiday
2013-10-21,9.5516755766735,No holiday
2013-10-22,9.377805200856177,No holiday
2013-10-23,9.247182237727015,No holiday
2013-10-24,9.285851322267304,No holiday
2013-10-25,9.258087722304651,No holiday
2013-10-26,9.709635511913405,No holiday
2013-10-27,10.250718362104772,No holiday
2013-10-28,9.978104731990676,No holiday
2013-10-29,9.999541785576907,No holiday
2013-10-30,10.024595650510877,No holiday
2013-10-31,10.077347553572055,No holiday
2013-11-01,9.903886043561943,No holiday
2013-11-02,10.06358440371344,No holiday
2013-11-03,11.126542775726591,No holiday
2013-11-04,10.422336574006415,No holiday
2013-11-05,10.799370948575216,No holiday
2013-11-06,10.567220214007198,No holiday
2013-11-07,10.206822262338138,No holiday
2013-11-08,10.615947582765218,No holiday
2013-11-09,11.393028641842823,No holiday
2013-11-10,11.645156243048165,No holiday
2013-11-11,11.097104784979225,No holiday
2013-11-12,10.50179402461847,No holiday
2013-11-13,10.77880448867402,No holiday
2013-11-14,10.752984208764728,No holiday
2013-11-15,10.880956074781356,No holiday
2013-11-16,11.390461800738324,No holiday
2013-11-17,11.967907010719614,No holiday
2013-11-18,11.132183831012153,No holiday
2013-11-19,11.178694388242793,No holiday
2013-11-20,11.911879107391975,No holiday
2013-11-21,11.716616355765003,No holiday
2013-11-22,11.601167442105409,No holiday
2013-11-23,11.897451594061694,No holiday
2013-11-24,12.53309235597151,No holiday
2013-11-25,11.649167370962608,No holiday
2013-11-26,11.516941389549489,No holiday
2013-11-27,11.3853821370548,No holiday
2013-11-28,11.132067159342425,No holiday
2013-11-29,11.081137425693337,No holiday
2013-11-30,11.613345873990248,No holiday
2013-12-01,12.347585916795497,No holiday
2013-12-02,11.329890527831951,No holiday
2013-12-03,11.51782405300213,No holiday
2013-12-04,11.465578567183735,No holiday
2013-12-05,11.923504175378485,No holiday
2013-12-06,11.703752110176431,No holiday
2013-12-07,12.052532602061664,No holiday
2013-12-08,12.192312880631684,No holiday
2013-12-09,11.324923271134123,No holiday
2013-12-10,11.482450220426529,No holiday
2013-12-11,11.806877801845925,No holiday
2013-12-12,11.747635673122758,No holiday
2013-12-13,11.48090408427085,No holiday
2013-12-14,11.84917464405344,No holiday
2013-12-15,12.380804810029549,No holiday
2013-12-16,11.253248713507723,No holiday
2013-12-17,11.455755035277882,No holiday
2013-12-18,11.391513171386098,No holiday
2013-12-19,11.53257746198978,No holiday
2013-12-20,11.564100156022407,No holiday
2013-12-21,12.212313968996684,No holiday
2013-12-22,12.01423600372778,No holiday
2013-12-23,12.122012372255032,No holiday
2013-12-24,12.068193233157311,No holiday
2013-12-25,12.663740059301768,Christmas Day
2013-12-26,11.758677634099936,Boxing Day
2013-12-27,11.732917490044734,No holiday
2013-12-28,11.454707111300738,No holiday
2013-12-29,12.061997043387947,No holiday
2013-12-30,11.907792877553414,No holiday
2013-12-31,11.999018339648456,No holiday
2014-01-01,12.405560983466458,New Years Day
2014-01-02,11.296927556299536,No holiday
2014-01-03,11.560631091287402,No holiday
2014-01-04,12.102002500249284,No holiday
2014-01-05,12.725556040691709,No holiday
2014-01-06,11.505748774666008,No holiday
2014-01-07,11.362483094638444,No holiday
2014-01-08,11.132740375285165,No holiday
2014-01-09,11.21472236151597,No holiday
2014-01-10,11.35728093778638,No holiday
2014-01-11,11.638843422584433,No holiday
2014-01-12,12.889277926794325,No holiday
2014-01-13,11.474143403004335,No holiday
2014-01-14,11.441067139334248,No holiday
2014-01-15,11.299112270182556,No holiday
2014-01-16,11.063918986146009,No holiday
2014-01-17,11.264572941257413,No holiday
2014-01-18,11.686174793682833,No holiday
2014-01-19,12.057083386049191,No holiday
2014-01-20,11.546530874525208,No holiday
2014-01-21,11.464271825593832,No holiday
2014-01-22,11.21124470506793,No holiday
2014-01-23,11.397394603558311,No holiday
2014-01-24,11.480780208388683,No holiday
2014-01-25,11.710254287324368,No holiday
2014-01-26,12.820722471193616,No holiday
2014-01-27,11.855292834328464,No holiday
2014-01-28,11.42794341349752,No holiday
2014-01-29,11.8977407804617,No holiday
2014-01-30,11.77729152588944,No holiday
2014-01-31,11.946142838640563,No holiday
2014-02-01,11.837932001110802,No holiday
2014-02-02,12.1832366980277,No holiday
2014-02-03,11.375466277801662,No holiday
2014-02-04,11.202159387202087,No holiday
2014-02-05,11.4911563485417,No holiday
2014-02-06,11.550380096417893,No holiday
2014-02-07,11.078825888772307,No holiday
2014-02-08,11.663271703446034,No holiday
2014-02-09,12.307686397255782,No holiday
2014-02-10,11.3536040513289,No holiday
2014-02-11,11.538847810361434,No holiday
2014-02-12,11.77944483493546,No holiday
2014-02-13,11.358652832623196,No holiday
2014-02-14,11.959191995505853,No holiday
2014-02-15,11.580389665905477,No holiday
2014-02-16,11.683883565697789,No holiday
2014-02-17,11.085197252406552,No holiday
2014-02-18,10.875145352842765,No holiday
2014-02-19,10.763529087281988,No holiday
2014-02-20,10.663241703317782,No holiday
2014-02-21,10.590853932187592,No holiday
2014-02-22,10.897788431257394,No holiday
2014-02-23,11.577303529256232,No holiday
2014-02-24,10.486946447308515,No holiday
2014-02-25,10.391453083849514,No holiday
2014-02-26,10.291913320535151,No holiday
2014-02-27,10.436901191312147,No holiday
2014-02-28,0.2094592385489336,No holiday
