Time,Consumption,Type
2013-10-16,9.82563966251706,No holiday
2013-10-17,9.363125909411256,No holiday
2013-10-18,9.31784580827926,No holiday
2013-10-19,9.61109208419936,No holiday
2013-10-20,10.384568118795626,No holiday
2013-10-21,9.37753365703607,No holiday
2013-10-22,9.22706814487547,No holiday
2013-10-23,9.090638269404296,No holiday
2013-10-24,9.167319930033717,No holiday
2013-10-25,9.156303963174002,No holiday
2013-10-26,9.555385333279574,No holiday
2013-10-27,10.223663775291246,No holiday
2013-10-28,9.761615104168216,No holiday
2013-10-29,9.727146309143626,No holiday
2013-10-30,9.78607535939602,No holiday
2013-10-31,9.931686409313238,No holiday
2013-11-01,9.770066923717856,No holiday
2013-11-02,10.016679489735663,No holiday
2013-11-03,10.900011807921471,No holiday
2013-11-04,10.14891454049092,No holiday
2013-11-05,10.44734382931328,No holiday
2013-11-06,10.32884908914,No holiday
2013-11-07,9.971200411899526,No holiday
2013-11-08,10.365738317847068,No holiday
2013-11-09,11.164349332035782,No holiday
2013-11-10,11.555394638606892,No holiday
2013-11-11,10.668383627848977,No holiday
2013-11-12,10.186369836181676,No holiday
2013-11-13,10.393478153472094,No holiday
2013-11-14,10.43978976389702,No holiday
2013-11-15,10.589089334573105,No holiday
2013-11-16,11.174724135890216,No holiday
2013-11-17,11.676036542748978,No holiday
2013-11-18,10.77307467558488,No holiday
2013-11-19,10.863864773100335,No holiday
2013-11-20,11.59154620661747,No holiday
2013-11-21,11.364013205638267,No holiday
2013-11-22,11.403775629996243,No holiday
2013-11-23,11.587084301651748,No holiday
2013-11-24,12.225360492593326,No holiday
2013-11-25,11.40943060130608,No holiday
2013-11-26,11.192752663988976,No holiday
2013-11-27,11.045376660011335,No holiday
2013-11-28,10.745742760516343,No holiday
2013-11-29,10.783908749806548,No holiday
2013-11-30,11.35006210135046,No holiday
2013-12-01,12.342868112016015,No holiday
2013-12-02,11.13349196758,No holiday
2013-12-03,11.253220796076508,No holiday
2013-12-04,11.171371410168488,No holiday
2013-12-05,11.583871553010557,No holiday
2013-12-06,11.43185212448706,No holiday
2013-12-07,11.720293827411092,No holiday
2013-12-08,11.980976697895487,No holiday
2013-12-09,10.927362464099575,No holiday
2013-12-10,11.22145138353442,No holiday
2013-12-11,11.505965500995712,No holiday
2013-12-12,11.485594496204437,No holiday
2013-12-13,11.309903726616746,No holiday
2013-12-14,11.739876924548406,No holiday
2013-12-15,12.32440365045241,No holiday
2013-12-16,11.099524666022084,No holiday
2013-12-17,11.261921920217045,No holiday
2013-12-18,11.310750510698425,No holiday
2013-12-19,11.412069812600894,No holiday
2013-12-20,11.486947933237875,No holiday
2013-12-21,12.279921323510749,No holiday
2013-12-22,12.191242217290394,No holiday
2013-12-23,12.093004305450364,No holiday
2013-12-24,12.167879440716003,No holiday
2013-12-25,12.817217917347538,Christmas Day
2013-12-26,11.77272306240293,Boxing Day
2013-12-27,11.81844564679287,No holiday
2013-12-28,11.510057372273677,No holiday
2013-12-29,12.140644124782945,No holiday
2013-12-30,11.88432886702032,No holiday
2013-12-31,11.945118666601784,No holiday
2014-01-01,12.384577828399326,New Years Day
2014-01-02,11.22715903813318,No holiday
2014-01-03,11.450174414817951,No holiday
2014-01-04,11.72069491905847,No holiday
2014-01-05,12.5344633957682,No holiday
2014-01-06,11.158992091641265,No holiday
2014-01-07,11.101861734578067,No holiday
2014-01-08,10.779573880316638,No holiday
2014-01-09,10.988110996109116,No holiday
2014-01-10,11.141540807987154,No holiday
2014-01-11,11.366479213711472,No holiday
2014-01-12,12.796767201370834,No holiday
2014-01-13,11.16505167611349,No holiday
2014-01-14,11.075644393755429,No holiday
2014-01-15,10.92714499075004,No holiday
2014-01-16,10.701870742098444,No holiday
2014-01-17,10.896600251211831,No holiday
2014-01-18,11.464829533263778,No holiday
2014-01-19,11.610413451578978,No holiday
2014-01-20,11.272115379346705,No holiday
2014-01-21,11.157091491493922,No holiday
2014-01-22,10.918351583567336,No holiday
2014-01-23,11.05521119144542,No holiday
2014-01-24,11.216771890348229,No holiday
2014-01-25,11.447405994457004,No holiday
2014-01-26,12.484293384534896,No holiday
2014-01-27,11.487114959676594,No holiday
2014-01-28,11.061619982577414,No holiday
2014-01-29,11.512436489865904,No holiday
2014-01-30,11.323942773996748,No holiday
2014-01-31,11.560659566732015,No holiday
2014-02-01,11.54070879858926,No holiday
2014-02-02,11.926995976171105,No holiday
2014-02-03,11.157687128048616,No holiday
2014-02-04,10.857402406109042,No holiday
2014-02-05,11.189556926591084,No holiday
2014-02-06,11.221306511385627,No holiday
2014-02-07,10.8986493739282,No holiday
2014-02-08,11.399712072214417,No holiday
2014-02-09,12.155749635371178,No holiday
2014-02-10,11.066641369780465,No holiday
2014-02-11,11.125068486480457,No holiday
2014-02-12,11.439398631591276,No holiday
2014-02-13,10.968054475547907,No holiday
2014-02-14,11.64272097627192,No holiday
2014-02-15,11.38710753544538,No holiday
2014-02-16,11.70000069839652,No holiday
2014-02-17,10.844666292249684,No holiday
2014-02-18,10.628564693033354,No holiday
2014-02-19,10.476984370611005,No holiday
2014-02-20,10.406532131263535,No holiday
2014-02-21,10.502714206591278,No holiday
2014-02-22,10.762634904296366,No holiday
2014-02-23,11.422553836510009,No holiday
2014-02-24,10.179444210487029,No holiday
2014-02-25,10.059984723638031,No holiday
2014-02-26,9.934207394097683,No holiday
2014-02-27,10.058960000271512,No holiday
2014-02-28,0.1917293179245283,No holiday
